pool_address,token_pair,timestamp,total_value_locked_usd,liquidity_change
0x4ec9599fc203d176a301536c2e091a19bc852759,WETH/OMI,2025-08-13 17:28:05.045444,352109.96819865087,0.013893870236001221
0x9537f32ec7599e1ae953af6c9f929fe747ff9dad,FLT/WETH,2025-08-13 17:31:04.025729,462267.45454110863,0.04993735655001792
0x5966abd0cbfc86f98a186531b2b4ee5f6e910120,UNI/WETH,2025-08-13 17:28:34.909804,244833.64490829888,0.007481193017864506
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:26:19.566143,978165.039731094,-0.022551961982177227
0x5ec1a0c99d428601ce42b407ae9c675e0836a8ba,VOLT/DRAGONX,2025-08-13 17:33:09.848526,780528.4996123771,0.04106169537187106
0x2397346b45823e070f6fc72ac94c0a999d234c47,RSR/WETH,2025-08-13 17:28:44.643646,905113.7379847881,0.029886011950759878
0x210e3b160c355818509425b9d9e9fd3ea2e287f2,KEKIUS/WETH,2025-08-13 17:32:24.391009,226814.4935388244,-0.024937319995638398
0x684fe39f03758de6a882ae61fa62312b67e5b1e6,SYRUP/WETH,2025-08-13 17:31:26.068431,662589.7249135862,0.012824810368689835
0xa512db2741cd20693e4b16f19891e72b9ff12cea,BLSH/WETH,2025-08-13 17:30:32.365238,315843.5551131097,0.007957380536840274
0x38b2d03f3256502b1e9db02b2d12aa27a46033ff,DEFI/WETH,2025-08-13 17:24:21.616501,910531.5341961335,-0.008449690658122254
0x031b4af5197ec30a926f48cf40e11a7dbc470048,PAXG/USDC,2025-08-13 17:24:22.155054,544013.6813945768,0.003085237370278507
0xc75cb66ae28d8ebc6eded002c28a8ba0d06d3a78,USDT/USDf,2025-08-13 17:32:44.940286,264400.3837176297,-0.0018152170126258804
0x5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9,SHIB/USDC,2025-08-13 17:26:19.501843,871692.9897317893,-0.003166861114730468
0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2,WETH/DSync,2025-08-13 17:24:28.345051,966835.2073681245,0.022421671207551813
0x16dc368a89b428b2485484313ba67a3912ca03f2,WBNB/WETH,2025-08-13 17:34:23.434218,806541.7675803563,0.029068196858893752
0x4e07408562bedb8b60ce05c1decfe3ad16b72230,ETHX/WETH,2025-08-13 17:25:57.410176,132352.84939585743,0.02490116035367608
0x49d180ecf56132819571bf39d9b7b342522a2ac6,ATH/WETH,2025-08-13 17:29:47.883266,824193.1282145065,-0.039165389780076935
0x3e1e967e9b793e908f8eae83c74dba9bcccce6a5,APU/WETH,2025-08-13 17:28:26.463345,623351.3983740843,-0.017199371818262414
0x0fecf9247f3ddc84db8a804fa3065c013baf6b7c,NXRA/WETH,2025-08-13 17:25:26.384384,72584.87074859349,0.0409387638427892
0xa88a7902cb4ef697ba0b6759c50e8c10297ff58f,PEPE/USDC,2025-08-13 17:30:34.452401,125509.1773597839,-0.885115148710118
0x65a699905c02619370bcf9207f5a477c3d67130c,GHO/USDC,2025-08-13 17:24:10.606746,242452.03210701578,-0.011135416884985747
0xe3d6c4d4599e00882384ca981ee287ed961fa5f3,WBTC/USDT,2025-08-13 17:30:49.750078,745708.7203079398,-0.008087324658527718
0x2397346b45823e070f6fc72ac94c0a999d234c47,RSR/WETH,2025-08-13 17:31:30.151388,886559.6460605835,0.033369308329632155
0xc75de23d89df36ba921287616ee8edb4c986e328,USD1/USDC,2025-08-13 17:27:40.843438,952006.3101272489,-0.7517880165062258
0x6c658ee83fb7e812482494f3e416a876f63f418a,TORN/WETH,2025-08-13 17:28:07.181019,243751.51184868574,0.04809277183240672
0xe3d6c4d4599e00882384ca981ee287ed961fa5f3,WBTC/USDT,2025-08-13 17:29:19.015420,978064.1041575263,-0.01018603572556269
0x98010bd9270f9b100b6214a21754fd33bdc8d41b,SHIRO/WETH,2025-08-13 17:34:24.108951,949520.6803795162,-0.04083265761824792
0x2fca346db656187102ce806ac732e06a62df0dbb,WETH/PLU,2025-08-13 17:30:29.027216,601174.4999243496,-0.5852821638181533
0x81b8a03f97e8787c53fe1a86bda042b6f0de9b0e,WETH/EUL,2025-08-13 17:34:38.951051,789108.3189765527,0.03298178372171326
0x2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffa,PRO/WETH,2025-08-13 17:25:16.153307,223791.838399488,-0.017144044656776956
0x7a61b53701befdae0eeeffaecc73f14e20b537bb,CVX/CRV,2025-08-13 17:32:14.823503,600021.8188226759,0.048402813184773893
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:29:15.955129,800528.6853220473,0.03664478885068011
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:22:57.699436,792084.8175924063,-0.01762285380379776
0x71ee45a3c0db9a9865f7313dd3372cf60dca6479,QNT/WETH,2025-08-13 17:25:58.064606,135490.9582756525,-0.03863506932134534
0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db,INST/WETH,2025-08-13 17:28:29.897095,780236.8689210607,-0.039094598999615454
0x2747b7c718564ba5f066f0523b03e17f6a496b06,WETH/EIGEN,2025-08-13 17:25:26.515825,618955.7679215921,0.04087516879065402
0x80c3cd40fa35f9088b8741bd8be6153de05f661c,CVX/WETH,2025-08-13 17:29:02.444875,463462.09687670524,-0.04391745925054942
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:32:57.054951,432010.88308719185,0.02124013148970963
0x6c658ee83fb7e812482494f3e416a876f63f418a,TORN/WETH,2025-08-13 17:23:39.913315,89982.57263668401,-0.043431776667988614
0xff5a1ae012afa5d4c889c50ad427aaf545d31a4f,DAI/USDT,2025-08-13 17:30:16.508596,589511.0416626398,-0.011909560118147922
0x043066daf2109523a7490d4bfad4766da5719950,EMP/WETH,2025-08-13 17:29:09.000923,459178.26339971693,-0.040082153832095804
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:24:09.378132,658165.8279479108,0.005133522838979887
0x67e9c3acebb154a282f326d4ff1951cd1f342e58,BITCOIN/WETH,2025-08-13 17:25:21.816608,457039.3668056287,-0.01610683811648248
0xe5b861a6d8a966dfca7e7341cd3eb6be9901688d,ANFD/NFD,2025-08-13 17:27:34.085733,732316.3825581593,-0.018747642885813223
0x108c995b953c8a35561103e2014cf828eb654a99,RLUSD/USDC,2025-08-13 17:27:16.496737,161112.5355210365,-0.043286669186335225
0xfa2b7af0a811b9acde602aacb78e3638e8506dfe,DEXTF/WETH,2025-08-13 17:23:48.462337,437557.75336622284,-0.012735314062409644
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:29:27.586930,590600.4319120821,-0.017035401858379498
0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f,cbETH/WETH,2025-08-13 17:27:42.782216,874871.2985119753,-0.0077063144236116585
0x52f11620e397f867b7d9f19e48caeb64658356a6,BTC2x-FLI/WBTC,2025-08-13 17:23:24.041178,294753.11357085395,-0.03963994340753666
0x6566230e3a3ce3774c1bbc7c18b590ae0f457bbc,OKB/USDT,2025-08-13 17:25:20.171940,660168.9399582706,-0.03917816180727334
0x0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8,WETH/THINK,2025-08-13 17:29:27.511143,123736.4603950051,-0.02738409056721526
0x0fd42b3f73c448b34940b339f87d07adf116b05c,WETH/AP,2025-08-13 17:32:55.511716,974801.1361044511,0.01135732805354648
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:29:27.852624,612904.9663975346,0.019347118785565887
0x7902699be42c8a8e46fbbb4501726517e86b22c5,WETH/SOLX,2025-08-13 17:24:56.899572,705671.7851369486,-0.016017534322274166
0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea,BPEP/WETH,2025-08-13 17:24:57.612002,151818.97543860882,-0.04304145787516636
0x7045d16ae7f043ec25774a0a85d6f479e5bb019e,DIA/WETH,2025-08-13 17:30:22.883849,40350.527397096856,-0.028486711996648907
0x3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a,SERV/WETH,2025-08-13 17:28:13.624969,165835.1830866378,-0.017561710792157348
0xbe47addbcb8f60566a3d7fd5a36f8195798e2848,DMT/WETH,2025-08-13 17:29:56.281116,884508.76267316,0.025443587912498553
0x6b51d431df5d7f141cbececcf79edf3dd861c3b4,DAI/WETH,2025-08-13 17:30:52.257472,279381.8151107567,-0.0014338295109003751
0x6c658ee83fb7e812482494f3e416a876f63f418a,TORN/WETH,2025-08-13 17:27:45.212291,223413.27568436935,-0.015482714451913814
0x59e19706d51d39f66711c2653cd7eb1291c94d9b,TRX/WETH,2025-08-13 17:26:10.937458,681701.3922125316,0.016713255873634952
0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc,PEAS/DAI,2025-08-13 17:25:25.773274,984601.2017379083,-0.8182307502585073
0x2fca346db656187102ce806ac732e06a62df0dbb,WETH/PLU,2025-08-13 17:31:59.491660,766519.2868036352,-0.038001565629445094
0x922c7954216ccfe7a61def609305ce1dc7c67e22,WBTC/USDC,2025-08-13 17:31:44.850169,183937.8538570839,0.02036712633826636
0x2747b7c718564ba5f066f0523b03e17f6a496b06,WETH/EIGEN,2025-08-13 17:29:29.280969,671367.6900277896,-0.010292882575270265
0x7045d16ae7f043ec25774a0a85d6f479e5bb019e,DIA/WETH,2025-08-13 17:23:17.457628,28554.121219789246,0.03621100136120664
0x1d28c120568c10e19b9d8abe8b66d0983fa3d2e1,USDT/TRU,2025-08-13 17:27:56.084686,410378.655660182,-0.021048479441424184
0x454f63ac30c8322997ef025edff6abd23e0dbe7b,RIO/WETH,2025-08-13 17:23:02.016722,331520.4976510587,0.011812526330424025
0xfa2b7af0a811b9acde602aacb78e3638e8506dfe,DEXTF/WETH,2025-08-13 17:31:03.519230,368234.1643217845,-0.039413686660441406
0xf6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc,PENDLE/WETH,2025-08-13 17:29:50.987328,528722.9175706253,-0.01897254381641387
0x434c9b5ae514646bbd91b50032ca579efec8f22b,OBOL/WETH,2025-08-13 17:25:26.531882,781326.6899172319,-0.6467101332127254
0x13671077b66a29874a2578b5240319092ef2a104,wNXM/WETH,2025-08-13 17:28:54.165485,906863.5042642499,0.022737910567390426
0x83f814f7a92e365cbd79f9addceed185761a8d38,BOGBG/WETH,2025-08-13 17:30:31.718943,156212.9376374644,-0.024403177799827015
0x71ee45a3c0db9a9865f7313dd3372cf60dca6479,QNT/WETH,2025-08-13 17:30:00.727269,762613.1425914231,-0.03228538710527709
0x8bcbb4c131df56f7c79066016241cc4bdf4e58db,CGPT/USDT,2025-08-13 17:30:19.123116,469313.5378278893,0.007946808970648978
0x41e521adf8ae7a0f419ee06e1d9fb79416236923,GEAR/USDT,2025-08-13 17:33:52.391066,568846.8655687713,0.012452177944189478
0x67e9c3acebb154a282f326d4ff1951cd1f342e58,BITCOIN/WETH,2025-08-13 17:34:26.100606,322977.5055456744,-0.003107891647362672
0xbb668ca95563216088b98a62557fa1e26802563f,MKR/WETH,2025-08-13 17:26:25.030713,281926.9308112976,-0.6970652458840887
0x98a3ab7c340e8a033e7b37b6ef9428751581760a,SWOL/WETH,2025-08-13 17:28:19.454590,47231.173115381156,-0.02129229673986808
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:33:09.260024,856740.4377415294,0.0007067817333955145
0x85daaf6f7055cd5736287faed9603d712920092c,USDM/USDT,2025-08-13 17:29:44.837173,954689.1619555623,-0.04589772861470753
0x968076be2e38cf897d4d6cea3faca9c037e1a4e3,USDC/SWEAT,2025-08-13 17:29:38.592814,196357.07041853282,0.00013673018728276032
0xe629fa6598d732768f7c726b4b621285f9c3b853,BOSSBURGER/WETH,2025-08-13 17:28:11.376638,812857.1432093945,0.04823855810933973
0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd,USDC/SEI,2025-08-13 17:28:50.275281,180833.32232200127,-0.0062241725690767025
0xb1556dea32e9d0cdbfed038fd7787275775ea409,OPSEC/WETH,2025-08-13 17:29:04.329358,613707.3522594477,0.04179367891169605
0x8c1f1046219ddd216a023f792356ddf127fce372,ENA/WETH,2025-08-13 17:27:41.313966,344983.4753730054,0.028922693156366475
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:26:47.947530,336393.8475665515,-0.011343579527626213
0xa68b412c4282555f15546cf6e1fc42893b7e07f2,WETH/AXGT,2025-08-13 17:31:28.088232,659998.4455463731,0.037327966206053886
0xb4944c6ff08dc6f43da2e9c824669b7d927dd1fa,MMX/USDT,2025-08-13 17:23:45.681431,666975.9849459982,-0.018976826244818792
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:31:09.905573,398038.40449200675,0.043800219956576084
0x98a3ab7c340e8a033e7b37b6ef9428751581760a,SWOL/WETH,2025-08-13 17:29:29.423890,647058.3307277063,-0.03722062358996541
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:32:43.850460,741386.9254081879,0.002639333973417403
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:30:49.728349,513403.60155857954,-0.7764535719744476
0x2fca346db656187102ce806ac732e06a62df0dbb,WETH/PLU,2025-08-13 17:26:53.047288,768494.6455911413,0.04999766211030286
0x0b918943df0962bc7a1824c0555a389347b4febd,WETH/GALA,2025-08-13 17:23:42.558861,845984.1047990245,0.02708747203631011
0xd48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48,OKB/USDC,2025-08-13 17:31:38.823682,531266.3132501395,0.037639277254274184
0x7ed8f0f3b707956d9fb1e889e11153e0aa0a8549,MNT/USDe,2025-08-13 17:24:21.355310,382952.67211429944,0.03313450566891256
0x8bcbb4c131df56f7c79066016241cc4bdf4e58db,CGPT/USDT,2025-08-13 17:30:16.813146,903629.4228872937,-0.04563075720454857
0x6e4001871c0cf27c7634ef1dc478408f642410fd,POL/WETH,2025-08-13 17:30:53.981304,245154.8994324558,-0.021507206743664176
0x70260742c2952154c84e2ea9f68b1a7397f49b6d,TURBO/WETH,2025-08-13 17:32:11.336259,241662.9148920702,0.04655966371940365
0x27badc983df1780b60c2b3fa9d3a19a00e46aac7,ANKR/WETH,2025-08-13 17:28:24.691236,836762.2587984503,0.0447130170244123
0xb1556dea32e9d0cdbfed038fd7787275775ea409,OPSEC/WETH,2025-08-13 17:28:19.409584,288954.0153767377,0.0027459788461482657
0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71,WETH/CRV,2025-08-13 17:32:35.161692,803246.6319100321,-0.024999678841099295
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:28:33.025272,377499.98553838825,0.021140097711900077
0xdbb1ded63bc70732626c5dfe6c7f50ced3d560e9,USD1/USDT,2025-08-13 17:32:59.839555,292212.38391873514,-0.02272087004086434
0xeeca91fd439b6d5e827e8fda7fee35046f2def93,LINK/USDC,2025-08-13 17:24:33.091032,443097.83459303103,-0.02779619930930194
0x28dae7c8bde2f3ca608f86d0e16a214dee74c74b,GREEN/WETH,2025-08-13 17:33:23.933437,931167.2078550122,-0.010354603452975217
0xad48ff99415b2f007dc35b7eb553fd1eb35ebfa2,DOGEVERSE/WETH,2025-08-13 17:25:36.760213,994580.0977259083,-0.047181245447184994
0xb7a56873cd771f2c446d369b649430b65a756ba2,CPOOL/USDC,2025-08-13 17:32:51.206927,653461.0774512398,-0.03624004122741284
0x96061e92f58e4bdcdee73df36183fe3ac64747c8,WAAC/WETH,2025-08-13 17:33:47.525244,477730.38371735264,0.02588411547656072
0x2abaca4911e68fa9bfbf3482ee797fd5b9045b84,RLB/USDC,2025-08-13 17:28:09.993061,15198.686322561753,-0.7976304286251821
0xd48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48,OKB/USDC,2025-08-13 17:24:34.654126,940823.6898479047,-0.0076745241052010305
0xa4e00d7e6aa82111575438c5e5d3e63269d4c475,USDC/AEVO,2025-08-13 17:26:14.433136,308139.68264035776,-0.7320697824986228
0x4621c1d55fa4e86ce0dae4288302641baac86dd5,MUMU/WETH,2025-08-13 17:30:15.423609,72179.07950095319,-1.7077776239035614e-05
0xd80eae6e96d148b3b2abbbc6760077b66c4ea071,WETH/TREAT,2025-08-13 17:22:58.833454,520221.97290731204,-0.035642315975374
0x0fd42b3f73c448b34940b339f87d07adf116b05c,WETH/AP,2025-08-13 17:22:48.126322,359287.8792297735,-0.03126860882016175
0x284de502c9847342318c17d474733ef468fbdbe2,HOPPY/WETH,2025-08-13 17:23:48.642048,974907.9460426995,-0.6895762218711318
0x6566230e3a3ce3774c1bbc7c18b590ae0f457bbc,OKB/USDT,2025-08-13 17:32:13.216882,512546.3629410448,-0.550667424588993
0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc,PEAS/DAI,2025-08-13 17:30:24.682970,981229.0283260447,-0.04837577688910524
0x43974ed74066b207c30ffd0fed5146762e6c6074,DAI/USDC,2025-08-13 17:23:35.642882,248714.66514178817,-0.039633613250031056
0xec2e990b934dde55cb87300629cedfc21b15cd28,WETH/TITANX,2025-08-13 17:31:36.334629,339193.422288265,-0.6815945019169234
0x8df66f64b57424391d363fd6b811fed3c430c775,ALVA/WETH,2025-08-13 17:30:29.812844,832079.8201959666,0.04808191857888493
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:30:21.849810,813382.7050291303,-0.5895238401186313
0x2ac878b0e2180616993b4b6aa71e61166fdc86c2,ANFD/WETH,2025-08-13 17:23:13.628329,209575.0829083339,0.03857903856181051
0x48449a14a4ff7d79bb7a1b6f3d488eba397c36ef,USDC/cbBTC,2025-08-13 17:33:59.027106,520229.7533619538,0.004303069765418589
0xa68b412c4282555f15546cf6e1fc42893b7e07f2,WETH/AXGT,2025-08-13 17:23:13.366956,650431.4938127428,0.03621385304692504
0x6b51d431df5d7f141cbececcf79edf3dd861c3b4,DAI/WETH,2025-08-13 17:33:10.374759,338605.4395175311,-0.0131980825685327
0x37834f2f25762f23e1f74a531cbe445db73d6765,basedAI/WETH,2025-08-13 17:31:42.181548,895691.1200055027,0.04737235843153091
0x922c7954216ccfe7a61def609305ce1dc7c67e22,WBTC/USDC,2025-08-13 17:31:05.289314,373673.45769008517,-0.02332793041978174
0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd,USDC/SEI,2025-08-13 17:31:30.498554,88137.7359949132,0.03223412795398867
0x8d27ba37c5d810106b55f3fd6cdb35842007e887,UNI/USDT,2025-08-13 17:26:18.511822,111571.92870429317,-0.020436005065965768
0x9f1f9dce319c4700ef28ec8c53bd3cc8e6abe64c,TORN/USDC,2025-08-13 17:30:00.887572,431854.912154215,-0.014845301622800788
0x4a44dc15364204a80fe80e9039455cc160828182,USDC/WETH,2025-08-13 17:31:30.306365,912491.1585378178,-0.006505949590686441
0x3d3286f7cd19074f04e514b0c6c237e757513fb3,CRV/USDT,2025-08-13 17:34:32.619641,948425.3348170554,-0.6449949848466807
0x6e4001871c0cf27c7634ef1dc478408f642410fd,POL/WETH,2025-08-13 17:28:56.421934,752399.0044192709,-0.046885938090995366
0x16badfc6202cb3f8889e0f2779b19218af4cbb73,ALPH/WETH,2025-08-13 17:30:04.452490,783498.8500460319,-0.8731066547751565
0x5a39cadd1b007093db50744797c7a04a34f73b35,ARB/WETH,2025-08-13 17:30:31.517271,368529.0767179865,-0.046761467602033306
0x0b918943df0962bc7a1824c0555a389347b4febd,WETH/GALA,2025-08-13 17:30:55.924681,949335.293972901,0.02630844717985796
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:24:26.140478,373280.449167294,-0.022131023370018866
0x35135aaa6cc23891b40cb3f378c53a17a1127210,aEthWETH/WETH,2025-08-13 17:23:05.657605,194187.5689778739,0.04135425058131867
0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4,WETH/SPX,2025-08-13 17:25:55.479207,267686.87342850433,0.049636511215476076
0x96061e92f58e4bdcdee73df36183fe3ac64747c8,WAAC/WETH,2025-08-13 17:31:06.666062,998642.5550750508,-0.03642715822694728
0x4ec9599fc203d176a301536c2e091a19bc852759,WETH/OMI,2025-08-13 17:28:12.470733,899692.240478368,-0.041220925889526895
0x41e521adf8ae7a0f419ee06e1d9fb79416236923,GEAR/USDT,2025-08-13 17:34:23.644090,986708.9130460612,0.020954048681958812
0xdbae772db29058a88f9bd830e957c695347c41b6,EUROC/WETH,2025-08-13 17:29:17.363380,892418.36553035,0.02118091040072126
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:30:26.144016,795759.4200065527,-0.03786375449215432
0x031b4af5197ec30a926f48cf40e11a7dbc470048,PAXG/USDC,2025-08-13 17:32:17.287285,244368.8224440018,-0.013910347555561788
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:27:12.616039,805625.1090257006,0.011194836262052088
0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297,SABAI/WETH,2025-08-13 17:23:34.338636,404178.3809631994,-0.002133489008474612
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:32:00.798476,825106.0055133067,-0.5110481073944937
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:23:40.398814,471174.86762484827,-0.03716653892549862
0xfa2b7af0a811b9acde602aacb78e3638e8506dfe,DEXTF/WETH,2025-08-13 17:32:08.789309,643395.9900729964,0.04662646139341069
0x9bdb2af6799204a299c603994b8e400e4b1fd625,wTAO/WETH,2025-08-13 17:28:49.061926,869529.5111451948,0.0018102132924016287
0xa88a7902cb4ef697ba0b6759c50e8c10297ff58f,PEPE/USDC,2025-08-13 17:24:45.553098,329434.14364301006,-0.015397691765812696
0xdbb1ded63bc70732626c5dfe6c7f50ced3d560e9,USD1/USDT,2025-08-13 17:33:31.346660,847474.369094307,0.013505709138774594
0x2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffa,PRO/WETH,2025-08-13 17:26:04.604744,628772.1378341046,-0.040657159311642405
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:24:48.417849,942190.9179899099,0.015873287338375425
0x52f11620e397f867b7d9f19e48caeb64658356a6,BTC2x-FLI/WBTC,2025-08-13 17:33:36.440643,344243.3907397441,-0.04588056964782159
0x67e9c3acebb154a282f326d4ff1951cd1f342e58,BITCOIN/WETH,2025-08-13 17:23:07.428911,55007.18525842855,0.007677123147737906
0xe0f05da93a0f5a86a3be5fc0e301606513c9f7e5,PLSB/USDC,2025-08-13 17:25:18.782033,576415.8304216035,-0.046971410141856934
0xa512db2741cd20693e4b16f19891e72b9ff12cea,BLSH/WETH,2025-08-13 17:29:19.815788,645488.2164082205,-0.025512208935105696
0x5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9,SHIB/USDC,2025-08-13 17:31:00.193406,304459.5327154449,-0.8760347868261324
0xb1556dea32e9d0cdbfed038fd7787275775ea409,OPSEC/WETH,2025-08-13 17:27:46.247657,469797.7361975817,-0.03563313088373654
0x36790ecd55c2030dc553685bef719df653f413a2,ENA/USDT,2025-08-13 17:31:24.221277,736857.7572565014,0.04753741279148803
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:31:54.678796,519830.3327413999,-0.02582621390635329
0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f,cbETH/WETH,2025-08-13 17:25:59.579606,255439.69370029017,-0.7839151980120393
0x29db0c6782dbd5000559ef4d9e953e300e2b479e,BIGGIE/WETH,2025-08-13 17:33:09.197972,423953.3959015278,0.040231082707419735
0x8df66f64b57424391d363fd6b811fed3c430c775,ALVA/WETH,2025-08-13 17:26:42.753791,581910.1675146605,0.026312137513862854
0x922c7954216ccfe7a61def609305ce1dc7c67e22,WBTC/USDC,2025-08-13 17:34:44.097976,472146.9665599771,-0.0002629726952490946
0x535fa30d7e25dd8a49f1536779734ec8286108d1,AMINO/WETH,2025-08-13 17:34:07.567619,510390.0183935338,-0.028485557747375892
0x69f59c273b6e669ac32a6dd5e1b2cb63333d8b00,BYTES/WETH,2025-08-13 17:23:22.033856,288542.7749897931,0.034284964691296244
0x68519a9eca55c68c72658a2a1716aac3788c2898,EBULL/WETH,2025-08-13 17:28:25.822534,541323.8417960377,-0.0069072230652459515
0x0e6523810856a138a75dec70a9cf3778a5c70b83,WETH/FROGE,2025-08-13 17:25:57.420488,372119.863377647,-0.045475760548873534
0x3fdba35f04dc8c462986c992bcf8755462571130,AEON/WETH,2025-08-13 17:29:37.602784,202708.74886884188,-0.04264682502571582
0x6566230e3a3ce3774c1bbc7c18b590ae0f457bbc,OKB/USDT,2025-08-13 17:28:11.255154,554358.5186222453,0.012324157864152363
0x0fecf9247f3ddc84db8a804fa3065c013baf6b7c,NXRA/WETH,2025-08-13 17:24:12.543934,975331.9872596462,0.029489722838094576
0x434c9b5ae514646bbd91b50032ca579efec8f22b,OBOL/WETH,2025-08-13 17:29:28.638924,371950.3094808423,0.010246295116188006
0x37834f2f25762f23e1f74a531cbe445db73d6765,basedAI/WETH,2025-08-13 17:28:47.056091,54850.31894240398,-0.01669592946472328
0x89aa1e580023722db67646e8149eb246c748e180,beraSTONE/WETH,2025-08-13 17:29:00.919551,157451.25793068038,-0.036021901422764485
0x0fecf9247f3ddc84db8a804fa3065c013baf6b7c,NXRA/WETH,2025-08-13 17:26:36.341623,399025.04198781826,0.03426019273641283
0x8e612bd1f5d132a339575b8dafb7842c64614e56,SDEX/WETH,2025-08-13 17:26:49.188886,830006.4920978021,0.020873980643543788
0xf74efabef12ea619e30b79bddef89cffa9dda494,MAVIA/WETH,2025-08-13 17:28:28.922672,26470.585947291773,-0.039039541050867724
0x482d9673cfee5de391f97fde4d1c84f9f8d6f2cf,ENA/USDC,2025-08-13 17:29:47.265542,798787.2657908456,0.018804365120277167
0xe7f6c011776e8db7cd330b54174fd76f7d0216b6,USDC/USDT,2025-08-13 17:29:56.774923,272875.1326158641,0.04720568640244158
0xec2e990b934dde55cb87300629cedfc21b15cd28,WETH/TITANX,2025-08-13 17:29:42.896765,724186.1111733437,-0.03294879382533407
0xbb668ca95563216088b98a62557fa1e26802563f,MKR/WETH,2025-08-13 17:31:26.251641,776860.0685354728,0.03216612911278523
0x81b8a03f97e8787c53fe1a86bda042b6f0de9b0e,WETH/EUL,2025-08-13 17:23:09.730770,948723.1190764583,-0.04810626324933875
0x48449a14a4ff7d79bb7a1b6f3d488eba397c36ef,USDC/cbBTC,2025-08-13 17:27:48.521815,418830.50869103713,0.00018195046109877044
0x0fecf9247f3ddc84db8a804fa3065c013baf6b7c,NXRA/WETH,2025-08-13 17:33:49.775084,874089.5318231971,-0.04377187139855681
0x9f14025af0065b30e47e23ebb3b491d39ae8ed17,PLUME/USDC,2025-08-13 17:29:00.451912,565277.905179553,-0.00216290166565989
0x7b1a278f5abe8e9da907fc9c29dfd432d60dc76e,WETH/GTC,2025-08-13 17:26:32.901871,181450.59961875447,-0.015767298231815385
0x69f59c273b6e669ac32a6dd5e1b2cb63333d8b00,BYTES/WETH,2025-08-13 17:30:53.625375,868977.8594204434,0.030365253011370677
0x49d180ecf56132819571bf39d9b7b342522a2ac6,ATH/WETH,2025-08-13 17:30:06.255138,200341.52744534626,0.005808665080740419
0xc837649cce43f2729138e72cc315207057ac8259,AAVE/WETH,2025-08-13 17:34:04.869593,982437.6935112358,0.02049009368365838
